Channel_GT,Channel_HnE,Channel_Label,Count_DilateObjects1,Count_FilterObjects1,Count_IdentifyPrimaryObjects1,Count_IdentifyPrimaryObjects2,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05XAEObjectDetection,ExecutionTime_06IdentifyPrimaryObjects,FileName_GT,FileName_HnE,FileName_Label,Frame_GT,Frame_HnE,Frame_Label,Group_Index,Group_Number,Height_GT,Height_HnE,Height_Label,ImageNumber,ImageSet_ImageSet,MD5Digest_GT,MD5Digest_HnE,MD5Digest_Label,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05XAEObjectDetection,ModuleError_06IdentifyPrimaryObjects,PathName_GT,PathName_HnE,PathName_Label,ProcessingStatus,Scaling_GT,Scaling_HnE,Scaling_Label,Series_GT,Series_HnE,Series_Label,Threshold_FinalThreshold_IdentifyPrimaryObjects1,Threshold_FinalThreshold_IdentifyPrimaryObjects2,Threshold_OrigThreshold_IdentifyPrimaryObjects1,Threshold_OrigThreshold_IdentifyPrimaryObjects2,Threshold_SumOfEntropies_IdentifyPrimaryObjects1,Threshold_SumOfEntropies_IdentifyPrimaryObjects2,Threshold_WeightedVariance_IdentifyPrimaryObjects1,Threshold_WeightedVariance_IdentifyPrimaryObjects2,URL_GT,URL_HnE,URL_Label,Width_GT,Width_HnE,Width_Label
-2,-2,-1,16.0,16.0,26.0,16.0,0,0,0.9899999999999993,0,0.8999999999999986,0.11999999999999922,im011_seg.tif,im011.tif,011m.tif,0,0,0,11,1,100,100,100,11,eLtN3OVcsxlt6NO/oW842tAfvPGFraE/2tKncbPA0BAkMyRyBY7mPmqvgUruUACFPziYyTUNGEDIHReo2Tb6yII2kO6MrpGNPrRjo4/qG6AADl+Dynk7AK0EEmw=,53c538685ca4e0caf11e79550eebf96d,cecd98ed7fff9a3b7267e7b4e7dbd849,a7ff6bdcb31b9dfaf902bbec34a7df16,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.36856136000323836,0.002720751666277647,0.4550756837707013,0.002720751666277647,-9.383975115352404,-12.718963334647352,0.6554217643796504,0.07129025754622557,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im011_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im011.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/011m.tif,100,100,100
-2,-2,-1,28.0,28.0,36.0,28.0,0,0,0.9900000000000002,0,1.25,0.09000000000000163,im012_seg.tif,im012.tif,012m.tif,0,0,0,12,1,100,100,100,12,eLtN3OVcsxlt6NO/oW9oNIQKktFWATC+RpsFtG0WGBqBZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwC2rBJv,6edf36459d50e408713fda1b25f462de,c6b2f72fe81af4088d5b5f76ce96da37,494f0af537d33c173673433651cd7dbb,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3817950494025736,0.0037741231098771095,0.443359375,0.0037741231098771095,-9.881352991885219,-12.88633661905126,1.1044066670048573,0.13615731211966572,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im012_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im012.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/012m.tif,100,100,100
-2,-2,-1,28.0,28.0,39.0,28.0,0,0,0.9899999999999993,0,1.6799999999999997,0.16000000000000014,im013_seg.tif,im013.tif,013m.tif,0,0,0,13,1,100,100,100,13,eLtN3OVcsxlt6NO/oW9oPIQKktFWATC+RpsFtG0WGBqDZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDAVBJy,7121cb5d6153745c90aa5a2a980bd207,f6700d4090e2cf8567d520551ef80e5c,e6c8a270a0e6365bfab3c306304492a7,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3962573249846814,0.004048020126670599,0.451171875,0.004048020126670599,-9.610725320195465,-12.867745472678447,1.1960357168283604,0.14681582311574998,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im013_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im013.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/013m.tif,100,100,100
-2,-2,-1,25.0,25.0,32.0,25.0,0,0,0.9299999999999997,0,1.0799999999999983,0.08000000000000007,im014_seg.tif,im014.tif,014m.tif,0,0,0,14,1,100,100,100,14,eLtN3OVcsxlt6NO/oW9oMoQKktFWATDgRpsFtG0WGJqAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDJ/BJ1,01159fc9d3acc0846d0166d4d7493f66,2b42ced9bfdf7dc8357cfc1d9f2d1a4c,fdc9644d7c0fd9e3dec5f41e66cfd885,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3909308172487746,0.004006671499833464,0.443359375,0.004006671499833464,-9.91424752632203,-12.888690594508464,1.2115167785593026,0.13725543037907142,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im014_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im014.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/014m.tif,100,100,100
-2,-2,-1,17.0,17.0,26.0,17.0,0,0,1.1099999999999994,0,1.040000000000001,0.08000000000000007,im015_seg.tif,im015.tif,015m.tif,0,0,0,15,1,100,100,100,15,eLtN3OVcsxlt6NO/oW9oOoQKktFWATC+RpsFtG0WGJqCZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDTpBJ4,187dd0936387be6f56e9c77d274b5b26,a5910ac296d04d4133a43a2680c744e5,9508cf16f378053126ace81c06fb04b6,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.36951252795649514,0.0033306413322687148,0.435546875,0.0033306413322687148,-10.012618745559463,-12.640416351740264,1.0270612081592827,0.0927556077425163,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im015_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im015.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/015m.tif,100,100,100
-2,-2,-1,25.0,25.0,31.0,25.0,0,0,1.2100000000000009,0,1.0699999999999985,0.08999999999999986,im016_seg.tif,im016.tif,016m.tif,0,0,0,16,1,100,100,100,16,eLtN3OVcsxlt6NO/oW84lAqS0VYBML5GmwW0bRYYmoFkhkSuwNHcR+01UMkdCqDwBwczuaYBAwi54wI120YfWdAG0p3RNbLRh3Zs9FF9AxTA4WtQOW8HAN1MEns=,451bbe64840443f9db4c469fffe7686b,11bcc6fcdb7982c15378d70222310158,af3387f48b866c761fbff4f3e4de8cb1,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38911912951899513,0.004076529185473919,0.451171875,0.004076529185473919,-9.597555770354369,-12.76380319671389,0.9992642909192484,0.1402503105170737,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im016_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im016.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/016m.tif,100,100,100
-2,-2,-1,23.0,23.0,32.0,23.0,0,0,1.1300000000000008,0,1.5799999999999983,0.129999999999999,im017_seg.tif,im017.tif,017m.tif,0,0,0,17,1,100,100,100,17,eLtN3OVcsxlt6NO/oW9oPoQKktFWATC+RpsFtG0WGJqDZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDm9BJ+,c12e2e12619852421a157fb05c700439,fdf4472af7043bb0aa62830ac13827da,798d41e0393dac8a5447f228dcf9bc12,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3846296633731618,0.003967563793063164,0.447265625,0.003967563793063164,-9.595187109440486,-12.787226933406199,0.9398279491428766,0.13138303263651538,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im017_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im017.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/017m.tif,100,100,100
-2,-2,-1,40.0,40.0,45.0,40.0,0,0,0.40000000000000036,0,0.8899999999999988,0.08000000000000007,im018_seg.tif,im018.tif,018m.tif,0,0,0,18,1,100,100,100,18,eLtN3OVcsxlt6NO/oW9oMYQKktFWATC+RpsFtG0WGFqAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDwnBKB,0866451d3d2af1c321d33d58fff5fb28,cb9a3c7e9634d7a9690ea8ba34e29bc4,38a0d068b49061eaf9c8203d23f84bcc,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.393059757992856,0.0046954692691564565,0.4433592692948878,0.0046954692691564565,-9.916453084944141,-13.031503326434196,1.5858526697013233,0.2024629123927497,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im018_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im018.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/018m.tif,100,100,100
-2,-2,-1,44.0,44.0,55.0,44.0,0,0,0.7300000000000004,0,0.8399999999999999,0.14000000000000057,im019_seg.tif,im019.tif,019m.tif,0,0,0,19,1,100,100,100,19,eLtN3OVcsxlt6NO/oW9oOYQKktFWATC+RpsFtG0WGFqCZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwD6RBKE,832fe39c09f0bdc07acafe5fc735e8d2,4ef1ed0525f9ca5445e475aa4e8f5e6c,72f9d9cfc6d2083c588e0610b8a019e1,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38727870595894615,0.004902056329324842,0.439453125,0.004902056329324842,-10.294114905301956,-12.992042193049434,1.4828605532438708,0.21957790951002135,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im019_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im019.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/019m.tif,100,100,100
-2,-2,-1,32.0,32.0,44.0,32.0,0,0,0.8300000000000001,0,0.7199999999999989,0.10999999999999943,im020_seg.tif,im020.tif,020m.tif,0,0,0,20,1,100,100,100,20,eLtN3OVcsxlt6NO/oW9kMIQKktFWATC+RpsFtG0WGBmAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwCtBxJs,67f5ec02d9180283f7c0489df2b1c7dc,d1849ef741515c2d2d4d93d34151d72a,d10b1ab322a0713103d7aabfe509c709,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3838888634315565,0.004221991616487503,0.435546096181497,0.004221991616487503,-10.313632515811467,-12.90164342018005,1.3079753705357673,0.16451353115894582,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im020_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im020.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/020m.tif,100,100,100
-2,-2,-1,42.0,42.0,49.0,42.0,0,0,0.5899999999999999,0,0.6699999999999982,0.08000000000000007,im021_seg.tif,im021.tif,021m.tif,0,0,0,21,1,100,100,100,21,eLtN3OVcsxlt6NO/oW802tAfvPGFpVVgNNrSp3GzwMgQJDMkcgWO5j5qr4FK7lAAhT84mMk1DRhAyB0XqNk2+siCNpDujK6RjT60Y6OP6hugAA5fg8p5OwC2rxJv,ccd31fda861df74ffb02c6bb3f17a55a,09cf52163e0574a2b376657c8bdea601,51612788c74d9afaff31b5aed954ca61,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.4049230231311275,0.004745773407444358,0.451171875,0.004745773407444358,-9.628965316697489,-13.011848784293836,1.2489727358021536,0.2111080524171964,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im021_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im021.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/021m.tif,100,100,100
-2,-2,-1,40.0,40.0,46.0,40.0,0,0,0.7300000000000004,0,1.4300000000000015,0.16000000000000014,im022_seg.tif,im022.tif,022m.tif,0,0,0,22,1,100,100,100,22,eLtN3OVcsxlt6NO/oW9kNIQKktFWATC+RpsFtG0WGBmBZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDAVxJy,abb1f37f9d93b408f9df54742dd538cd,1c3f06d2e34b5c8dc33b3d5f7fe4c806,f7de26d7f509ffdfee7503700df893d3,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38852857192095597,0.0047177414387464525,0.443359375,0.0047177414387464525,-9.815661907091304,-13.00685510978168,1.279002276409226,0.2051575000713296,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im022_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im022.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/022m.tif,100,100,100
-2,-2,-1,21.0,21.0,26.0,21.0,0,0,0.6600000000000001,0,1.490000000000002,0.08000000000000007,im023_seg.tif,im023.tif,023m.tif,0,0,0,23,1,100,100,100,23,eLtN3OVcsxlt6NO/oW9kPIQKktFWATC+RpsFtG0WGBmDZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDJ/xJ1,aa01d682afe990887b9c06024e83c6d6,d2eac837d66483cd7c389d4e786b70b9,372fe627e261751d333197a81138a6be,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.36671336818321076,0.0038079658538103106,0.451171875,0.0038079658538103106,-9.46250340198886,-12.791490934630195,0.7460539948294262,0.12112704948370766,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im023_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im023.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/023m.tif,100,100,100
-2,-2,-1,26.0,26.0,32.0,26.0,0,0,0.8800000000000008,0,0.8800000000000008,0.08000000000000007,im024_seg.tif,im024.tif,024m.tif,0,0,0,24,1,100,100,100,24,eLtN3OVcsxlt6NO/oW9kMoQKktFWATC+RpsFtG0WGJmAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDTpxJ4,dbf46bdcf06f91d0824d5fb7f8cc449f,c748d13651c05ea7b2771b9e78202a70,691cac9f702218bc4606968cccbfc03d,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38209997051164213,0.003960132417082787,0.458984375,0.003960132417082787,-9.236522223265936,-12.867543521612568,0.8963000748828357,0.13870369400872593,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im024_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im024.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/024m.tif,100,100,100
-2,-2,-1,26.0,26.0,31.0,26.0,0,0,0.8699999999999992,0,1.3800000000000008,0.08000000000000007,im025_seg.tif,im025.tif,025m.tif,0,0,0,25,1,100,100,100,25,eLtN3OVcsxlt6NO/oW9kOoQKktFWATC+RpsFtG0WGJmCZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDdTxJ7,ce725275efdc7d1bde50c1c75a2845b8,65e7381697b1bc58c707ac7193456b8b,9f362464b3983fce246c45020658e2b7,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38912055108762256,0.003811861115694046,0.458984375,0.003811861115694046,-9.208627769324883,-12.857935939094714,0.7764209798020464,0.13107632078186754,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im025_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im025.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/025m.tif,100,100,100
-2,-2,-1,16.0,16.0,23.0,16.0,0,0,0.46000000000000085,0,1.0700000000000003,0.10999999999999943,im026_seg.tif,im026.tif,026m.tif,0,0,0,26,1,100,100,100,26,eLtN3OVcsxlt6NO/oT/aKhjE8YWlVWA02iygcbPAyAwkMyRyBY7mPmqvgUruUACFPziYyTUNGEDIHReo2Tb6yII2kO6MrpGNPrRjo4/qG6AADl+Dynk7AOb3En4=,ca281fea23eebdda676acfde9001295f,ca1e471cc4c5c0818df6e5026fee1d52,9d218f3aeaa8e8767d8ded8669fa21e4,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.36559787683823536,0.0033756376534700393,0.439453125,0.0033756376534700393,-9.771840584749537,-12.6958770487757,0.8379322228287907,0.0921675785569603,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im026_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im026.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/026m.tif,100,100,100
-2,-2,-1,33.0,33.0,40.0,33.0,0,0,0.22999999999999865,0,0.48999999999999844,0.07000000000000028,im027_seg.tif,im027.tif,027m.tif,0,0,0,27,1,100,100,100,27,eLtN3OVcsxlt6NO/oW9kPoQKktFWATC+RpsFtG0WGJmDZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwDwnxKB,49a5b4f1e261942044f299cac1205260,b1c5350fe1da3e395f9016177f039c2f,d76728556285ac429b692f152bbee263,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38545402267156864,0.004674385817348957,0.455078125,0.004674385817348957,-9.349317683483468,-12.852174355217906,0.7782612794254969,0.1834967806566514,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im027_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im027.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/027m.tif,100,100,100
-2,-2,-1,45.0,45.0,50.0,45.0,0,0,0.620000000000001,0,1.6900000000000013,0.08999999999999986,im028_seg.tif,im028.tif,028m.tif,0,0,0,28,1,100,100,100,28,eLtN3OVcsxlt6NO/oW9kMYQKktFWATC+RpsFtG0WGFmAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwD6RxKE,fe92a3c34938c57c2a906bf3403fea50,8c0f3b1be3f73e4e0010eac0339bdd07,287fe81fa2419e0006cb9d91e91d302e,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.394045994944853,0.005607660038024187,0.462890625,0.005607660038024187,-8.965073037729939,-12.913908404933121,0.9862548249386275,0.24527997060794432,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im028_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im028.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/028m.tif,100,100,100
-2,-2,-1,33.0,33.0,40.0,33.0,0,0,0.5199999999999996,0,1.7400000000000002,0.10999999999999943,im029_seg.tif,im029.tif,029m.tif,0,0,0,29,1,100,100,100,29,eLtN3OVcsxlt6NO/oW9kOYQKktFWATC+RpsFtG0WGFmCZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwAD/hKH,938755f66182d49e50cbcfcf6a0f2080,d3073d533ed45429cc5126878483b2f7,2859b2ef291c66badcce5dcf2348a3ca,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.3904591440716912,0.0045045852631330485,0.458984375,0.0045045852631330485,-9.077626798967167,-12.891729987246956,0.9535276126537621,0.1755023750142828,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im029_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im029.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/029m.tif,100,100,100
-2,-2,-1,42.0,42.0,47.0,42.0,0,0,0.629999999999999,0,1.9900000000000002,0.16000000000000014,im030_seg.tif,im030.tif,030m.tif,0,0,0,30,1,100,100,100,30,eLtN3OVcsxlt6NO/oW9sMIQKktFWATC+RpsFtG0WGBuAZIZErsDR3EftNVDJHQqg8AcHM7mmAQMIueMCNdtGH1nQBtKd0TWy0Yd2bPRRfQMUwOFrUDlvBwC2shJv,6576e84a868f7e406d7a7c22e7c1e2c9,e71053ecaddf300e766a2d95158f04e6,62d79b636783c3a6a5034c8baaab068a,0,0,0,0,0,0,0,0,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data,/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center,Done,255,255,255,0,0,0,0.38313911420036767,0.004759289548918605,0.455078125,0.004759289548918605,-9.246646241444441,-12.972795275872166,0.9725165420556503,0.20872663590464244,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/groundtruth_fov/im030_seg.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/normalized_data/im030.tif,file:/home/huangch/workspace/automated_pathology/lymphocyte/dataset/manual_seg/center/030m.tif,100,100,100
